"path","prompt"
"midjourney_0894.png","tram, interesting shapes, sunny day, modern tram, led violett, red, blue, space atmosphere, clean design, panoramic window, manoramic ceiling"
"midjourney_0895.png","tram"
"midjourney_0898.png","tram, interesting shapes, sunny day, modern tram, led violett, red, blue, space atmosphere, clean design, panoramic window, manoramic ceiling"
"midjourney_0899.png","futuristic elegant beige tram with neons and large window on top"
"midjourney_0900.png","tram, interior design, organic shapes, ecology"
"midjourney_0901.png","tram, interior, stained glass, colorful glass, monochrome upholstery, modern"
"midjourney_0902.png","white tram interior modern clean easy big windows cushioned seats"
"midjourney_0904.png","tram, metro, interior, future, modern"
"midjourney_0906.png","tram, space, oval shapes, blue, pink, purple, future, metal, cosmos"
"midjourney_0909.png","middle of the tram, oval shapes, metal, future"
"midjourney_0915.png","tram, interior, modern, colourful,"
"midjourney_0919.png","tram, interesting shapes, night city with lights, modern tram, led violett, red, blue, space atmosphere, clean design, panoramic window, manoramic ceiling"
"midjourney_0920.png","tram interior minimalist modern light white led clean aesthetic"
"midjourney_0921.png","interior tram cozy modern minimalist pop of colour nice"
"midjourney_0926.png","e tram, modern, glass, interior, led light"
"midjourney_0932.png","tram, interesting shapes, night city with lights, modern tram, led violett, red, blue, space atmosphere, clean design, panoramic window, manoramic ceiling"
"midjourney_0934.png","futuristic elegent tram with beige interior and large window"
"midjourney_0936.png","metro train interior organic branches form"
"midjourney_0938.png","interior, tram, abstract, modern, classy, geometrical, liquid, blue, elegant, aesthetic, vibe, fluffy"
"midjourney_0940.png","tram, modern tram, lighting, white colour, clean design, seats, avaibility, place for bikes, place for dog, people in tram"
"midjourney_0942.png","tram, bike place, interior design,"
"midjourney_0944.png","tram, interior, stained glass, colorful glass, monochrome upholstery, modern"
"midjourney_0945.png","interior, tram, stained glass, colorful glass, white upholstery, chrome handles, calm, aesthetics, geometrical, minimalistic"
"midjourney_0947.png","uturistic elegant beige tram interior with neons and large round window"
"midjourney_0953.png","tram, interior, modern, colourful,"
"midjourney_0954.png","tram, modern, retro, led, future"
"midjourney_0955.png","tram, interior design, organic shapes, ecology"
"midjourney_0956.png","tram metro interior modern comfortable white led irregular seats organic shapes"
"midjourney_0957.png","tram interior pink glass"
"midjourney_0958.png","tram interior design with light modern led organic long irregular seats, tape seats, tape, long shapes, tram, transport, imagine, future, modern, futuristic, smart"
"midjourney_0961.png","tram, metro, interior, future, modern"
"midjourney_0963.png","train interior organic tree and lighting gaudi inspired"
"midjourney_0967.png","tram retro interior with colorful window metal blue and red irregular seats irregular window"
"midjourney_0968.png","tram, modern, retro, led, future"
"midjourney_0972.png","tram, modern, retro, led, future"
"midjourney_0976.png","train interior organic tree and lighting gaudi inspired"
"midjourney_0977.png","tram, metro, interior, future, modern"
"midjourney_0979.png","tram, metro, interior, future, modern"
"midjourney_0980.png","tram interior white design coloured seats plastic"
"midjourney_0983.png","tram light modern interior led organic"
"midjourney_0984.png","uturistic elegant beige tram interior with neons and large round window"
"midjourney_0985.png","tram, interior, glass, window color, jacquemus, rectangle, circle, fashion"
"midjourney_0986.png","tram, metro, interior, future, modern"
"midjourney_0988.png","train interior organic tree and lighting gaudi inspired"
"midjourney_0991.png","tram, exterior, smart, elegant, colorful, ergonomic, place for bike"
"midjourney_0997.png","interior tram cozy modern minimalist pop of colour nice"
"midjourney_0999.png","tram light modern interior led organic"
"midjourney_1000.png","tram modern minimalistic window space metal natral light comfortable seats"
"midjourney_1011.png","tram, interior, glass, window color, jacquemus, rectangle, circle, fashion"
"midjourney_1012.png","interior, tram, high, design, abstract, forms, geometrical, chrome, elegant, silver, vibe, aesthetic"
"midjourney_1017.png","interior, tram, high, design, abstract, forms, geometrical, chrome, elegant, silver, vibe, aesthetic"
"midjourney_1020.png","futuristic, seats, module, cosmos, space, drain, round, tram, transport"
"midjourney_1021.png","tram, interior design, organic shapes, ecology"
"midjourney_1023.png","train interior organic tree branches and roots form"
"midjourney_1025.png","tram, interior, light, usefull, modern, japan"
"midjourney_1027.png","tram, exterior, smart, elegant, colorful, ergonomic, place for bike"
"midjourney_1035.png","interior, tram, stained glass, colorful glass, white upholstery, chrome handles, calm, aesthetics, geometrical, minimalistic"
"midjourney_1042.png","tram, spacious, modern technology, innovative, aesthetic, futuristic, interior, exterior, smart, elegant"
"midjourney_1046.png","interior, tram, high, design, abstract, forms, geometrical, chrome, elegant, silver, vibe, aesthetic"
"midjourney_1047.png","tram metro interior modern comfortable white led irregular seats organic shapes"
"midjourney_1049.png","e tram, modern, glass, interior, led light"
"midjourney_1050.png","tram, interior, glass, window color, jacquemus, rectangle, circle, fashion"
"midjourney_1052.png","tram, interior, modern, colourful,"
"midjourney_1053.png","tram for disabled people, ergonomic, good design"
"midjourney_1055.png","tram, interior design, organic shapes, ecology"
"midjourney_1057.png","tram metro interior modern comfortable white led irregular seats organic shapes in the middle"
"midjourney_1060.png","tram interior design with light modern led organic long irregular seats, tape seats, tape, long shapes, tram, transport, imagine, future, modern, futuristic, smart"
"midjourney_1061.png","metro train interior organic branches form"
"midjourney_1064.png","tram, space, oval shapes, blue, pink, purple, future, metal, cosmos"
"midjourney_1066.png","tram interior design with light modern led organic long irregular seats, tape seats, tape, long shapes, tram, transport, imagine, future, modern, futuristic, smart"
"midjourney_1072.png","middle of the tram, oval shapes, metal, future, neon"
"midjourney_1075.png","tram, interior, modern, colourful,"
"midjourney_1080.png","tram, modern tram, traditional town, nice view, interesting lighting, green colour, white colour, clean design, avaibility, seats, space for bicycles, space for luggage"
"midjourney_1081.png","middle of the tram, oval shapes, metal, future, neon"
"midjourney_1084.png","metro, form of window, future, tram,"
"midjourney_1086.png","tram, hygenic, beautiful view, comfortable, led light, modern, big windows"
"midjourney_1088.png","tram interior design with light modern led organic long irregular seats, tape seats, tape, long shapes, tram, transport, imagine, future, modern, futuristic, smart"
"midjourney_1089.png","middle of the tram, oval shapes, metal, future"
"midjourney_1093.png","tram, hygenic, beautiful view, comfortable, led light, modern, big windows"
"midjourney_1094.png","tram interior white design coloured seats plastic"
"midjourney_1095.png","futuristic elegent tram with beige interior and large window"
"midjourney_1096.png","metro, interor, tram, future, modern, intelegent, futuristic, light"
"midjourney_1097.png","tram interior design with light modern led organic"
"midjourney_1099.png","tram, metro, interior, future, modern"
"midjourney_1100.png","tram, interior design, organic shapes, ecology"
"midjourney_1102.png","futuristic elegent tram with beige interior and large window"
"midjourney_1105.png","metro, form of window, future, tram,"
"midjourney_1106.png","tram pink round"
"midjourney_1107.png","tram metro interior modern comfortable white led irregular seats organic shapes in the middle"
"midjourney_1108.png","tram interior 80s style modern minimlaist chrome plastic metal white"
"midjourney_1109.png","tram interior design with light modern led organic"
"midjourney_1110.png","tram, modern tram, nice view, interesting lighting, white colour, clean design, place for seats, avaibility, luggage, dog"
"midjourney_1112.png","tram, modern, retro, led, future"
"midjourney_1113.png","tram, modern tram, nice view, interesting lighting, white colour, clean design, place for seats, avaibility, luggage, dog"
"midjourney_1118.png","interior, tram, stained glass, colorful glass, white upholstery, chrome handles, calm, aesthetics, geometrical, minimalistic"
"midjourney_1125.png","tram interior design with light modern led organic"
"midjourney_1127.png","tram, window, exterior, modent, future"
"midjourney_1129.png","tram, metro, interior, future, modern"
"midjourney_1134.png","tram, interesting shapes, night city with lights, modern tram, led violett, red, blue, space atmosphere, clean design, panoramic window, manoramic ceiling"
"midjourney_1138.png","futuristic elegent tram with beige interior and large window"
"midjourney_1139.png","tram, modern tram, traditional town, nice view, interesting lighting, green colour, white colour, clean design, avaibility, seats, space for bicycles, space for luggage"
